project_name,country_name,site_name,latitude,longitude,reef_exposure,reef_type,reef_zone,sample_date_year,sample_date_month,sample_date_day,tide_name,visibility_name,current_name,depth_avg,management_name,management_name_secondary,management_est_year,management_size,management_parties,management_compliance,management_rules,sample_unit_count,biomass_kgha_avg,biomass_kgha_by_trophic_group_avg,biomass_kgha_by_fish_family_avg,site_notes,management_notes,aca_benthic,aca_geomorphic,beyer_score,beyer_scorecn,beyer_scorecy,beyer_scorepfc,beyer_scoreth,beyer_scoretr,andrello_grav_nc,andrello_sediment,andrello_nutrient,andrello_pop_count,andrello_num_ports,andrello_reef_value,andrello_cumul_score,id,site_id,project_id,project_notes,contact_link,tags,country_id,management_id,sample_event_id,data_policy_beltfish
Taka Bonerate NP-2019,Indonesia,Taka Kumai Barat,-6.87341,121.1457,sheltered,atoll,fore reef,2019,10,15,low,>10m - excellent,low,5,Core Zone,Zona Inti,2018,,"community, local government, government, NGO",full,no take,6,921.7,"{'omnivore': 317.67, 'piscivore': 107.73, 'planktivore': 150.57, 'invertivore-mobile': 101.47, 'invertivore-sessile': 11.05, 'herbivore-detritivore': 233.21}","{'Gobiidae': 0.46, 'Labridae': 69.45, 'Mullidae': 7.1, 'Scaridae': 230.55, 'Siganidae': 19.08, 'Zanclidae': 8.74, 'Apogonidae': 15.51, 'Balistidae': 1.56, 'Blenniidae': 0.52, 'Ephippidae': 173.07, 'Haemulidae': 30.1, 'Lutjanidae': 44.71, 'Serranidae': 9.44, 'Cirrhitidae': 0.22, 'Lethrinidae': 1.07, 'Ostraciidae': 1.78, 'Acanthuridae': 94.29, 'Caesioinidae': 31.54, 'Nemipteridae': 11.61, 'Synodontidae': 7.56, 'Holocentridae': 8.05, 'Monacanthidae': 0.01, 'Pomacanthidae': 1.92, 'Pomacentridae': 137.23, 'Chaetodontidae': 7.43, 'Tetraodontidae': 8.47, 'Pseudochromidae': 0.25}",,,Rock,Outer Reef Flat,0.04859,0.94229,0.76178,0.09543,-0.1697,-0.37101,1.750330441,0,0,0,0,0,0.109973229,5c2bc751-caf9-4bab-b39b-30ff9c98c449,ec7a75c2-5d12-42dc-a4da-4c2111b2612a,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,fcc6c699-f2f4-45b9-a176-0352a60c5a5f,5c2bc751-caf9-4bab-b39b-30ff9c98c449,public summary
Taka Bonerate NP-2019,Indonesia,Taka Lamongan Tenggara,-6.54611,121.27791,exposed,atoll,fore reef,2019,10,10,rising,>10m - excellent,moderate,5,"Religion, Culture and History","Zona Religi, Budaya dan Sejarah",2018,,"community, local government, government, NGO",low,no take,6,1183.97,"{'omnivore': 100.95, 'piscivore': 206.98, 'planktivore': 450.0, 'invertivore-mobile': 305.31, 'invertivore-sessile': 18.55, 'herbivore-macroalgae': 41.18, 'herbivore-detritivore': 61.0}","{'Labridae': 38.19, 'Mullidae': 44.58, 'Scaridae': 61.1, 'Zanclidae': 27.5, 'Balistidae': 47.26, 'Blenniidae': 0.13, 'Carangidae': 166.92, 'Dasyatidae': 85.64, 'Haemulidae': 84.9, 'Lutjanidae': 20.47, 'Serranidae': 36.33, 'Cirrhitidae': 0.21, 'Lethrinidae': 3.55, 'Ostraciidae': 0.48, 'Acanthuridae': 276.59, 'Caesioinidae': 66.34, 'Nemipteridae': 8.61, 'Scorpaenidae': 3.09, 'Holocentridae': 2.86, 'Microdesmidae': 0.61, 'Pomacanthidae': 17.99, 'Pomacentridae': 153.84, 'Chaetodontidae': 36.04, 'Tetraodontidae': 0.76}",,,Rock,Reef Slope,0.05231,0.863000007,0.761780006,0.110220001,-0.109820001,-0.339860003,1.862307933,0,0,0,0,0,0.11148981,d8ce70f8-8587-456e-9e99-236b9cea4c32,75883836-6916-427b-ba54-d9496260fc44,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,586ce39f-a063-462d-a685-43f5635f5a30,d8ce70f8-8587-456e-9e99-236b9cea4c32,public summary
Taka Bonerate NP-2019,Indonesia,Taka Lamongan Timur,-6.51493,121.30519,exposed,atoll,fore reef,2019,10,10,rising,>10m - excellent,low,5,"Religion, Culture and History","Zona Religi, Budaya dan Sejarah",2018,,"community, local government, government, NGO",low,no take,6,1971.02,"{'omnivore': 120.71, 'piscivore': 1061.64, 'planktivore': 256.57, 'invertivore-mobile': 218.42, 'invertivore-sessile': 37.72, 'herbivore-macroalgae': 25.32, 'herbivore-detritivore': 250.64}","{'Gobiidae': 0.61, 'Labridae': 67.91, 'Mullidae': 17.41, 'Scaridae': 167.57, 'Zanclidae': 55.73, 'Balistidae': 161.61, 'Blenniidae': 0.17, 'Carangidae': 760.74, 'Dasyatidae': 1.35, 'Haemulidae': 53.32, 'Kyphosidae': 4.68, 'Lutjanidae': 24.19, 'Muraenidae': 7.24, 'Scombridae': 144.45, 'Serranidae': 76.07, 'Cirrhitidae': 0.88, 'Lethrinidae': 39.25, 'Ostraciidae': 1.52, 'Acanthuridae': 178.91, 'Aulostomidae': 7.37, 'Caesioinidae': 18.49, 'Nemipteridae': 10.17, 'Scorpaenidae': 11.33, 'Holocentridae': 11.01, 'Microdesmidae': 0.42, 'Monacanthidae': 0.22, 'Pinguipedidae': 0.34, 'Pomacanthidae': 36.65, 'Pomacentridae': 81.4, 'Chaetodontidae': 29.57, 'Tetraodontidae': 0.45}",,,,,0.05025,0.863,0.76178,0.1099,-0.13549,-0.33686,1.862307918,0,0,0,0,0,0.11148981,75f8c0f6-e40b-444c-9b19-870cceda3e71,055a69c7-2478-4684-8fbb-1d375f8d4819,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,586ce39f-a063-462d-a685-43f5635f5a30,75f8c0f6-e40b-444c-9b19-870cceda3e71,public summary
Taka Bonerate NP-2019,Indonesia,Taka Lamongan Timur Laut,-6.48622,121.29791,exposed,atoll,fore reef,2019,10,10,rising,>10m - excellent,low,5,"Religion, Culture and History","Zona Religi, Budaya dan Sejarah",2018,,"community, local government, government, NGO",low,no take,6,1141.08,"{'omnivore': 105.22, 'piscivore': 221.78, 'planktivore': 309.42, 'invertivore-mobile': 413.2, 'invertivore-sessile': 15.0, 'herbivore-macroalgae': 2.23, 'herbivore-detritivore': 74.23}","{'Gobiidae': 0.25, 'Labridae': 109.64, 'Mullidae': 18.61, 'Scaridae': 66.03, 'Zanclidae': 15.88, 'Balistidae': 98.79, 'Blenniidae': 0.03, 'Haemulidae': 229.21, 'Lutjanidae': 156.78, 'Scombridae': 58.91, 'Serranidae': 40.38, 'Cirrhitidae': 1.88, 'Lethrinidae': 66.03, 'Ostraciidae': 0.28, 'Acanthuridae': 86.08, 'Caesioinidae': 15.21, 'Nemipteridae': 9.3, 'Holocentridae': 8.07, 'Malacanthidae': 1.94, 'Microdesmidae': 1.46, 'Monacanthidae': 0.28, 'Pomacanthidae': 12.25, 'Pomacentridae': 122.24, 'Chaetodontidae': 20.84, 'Tetraodontidae': 0.75}",,,Sand,Sheltered Reef Slope,0.053799999,0.961699984,0.761779987,0.113019998,-0.136709998,-0.343379994,1.935187479,0,0,0,0,0,0.112408849,26b94c0c-bc34-4e6a-9dd7-28ff90f6c2bd,3b68a867-7f8e-46a6-8b43-dbbc0c255f76,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,586ce39f-a063-462d-a685-43f5635f5a30,26b94c0c-bc34-4e6a-9dd7-28ff90f6c2bd,public summary
Taka Bonerate NP-2019,Indonesia,Taka Lasalimu,-6.5849,121.18877,exposed,atoll,fore reef,2019,10,9,rising,>10m - excellent,moderate,5,Protection,Zona Perlindungan Bahari,2018,,"community, local government, government, NGO",full,no take,6,807.77,"{'omnivore': 66.96, 'piscivore': 394.94, 'planktivore': 148.48, 'invertivore-mobile': 63.63, 'invertivore-sessile': 17.0, 'herbivore-macroalgae': 14.43, 'herbivore-detritivore': 102.34}","{'Labridae': 27.45, 'Mullidae': 54.85, 'Scaridae': 57.97, 'Belonidae': 2.68, 'Siganidae': 0.76, 'Zanclidae': 8.82, 'Balistidae': 83.8, 'Blenniidae': 0.45, 'Lutjanidae': 43.74, 'Scombridae': 23.28, 'Serranidae': 36.59, 'Cirrhitidae': 0.57, 'Lethrinidae': 24.09, 'Acanthuridae': 106.06, 'Aulostomidae': 6.29, 'Nemipteridae': 2.82, 'Fistulariidae': 224.94, 'Microdesmidae': 0.33, 'Pomacanthidae': 14.86, 'Pomacentridae': 75.6, 'Chaetodontidae': 10.74, 'Tetraodontidae': 0.72, 'Pseudochromidae': 0.36}",,,Rock,Outer Reef Flat,0.066839999,0.862999988,0.761779989,0.108649998,0.054419999,-0.252069997,1.904122803,0,0,0,0,0,0.112051625,fa465244-2425-487f-ae50-7944ca277956,0a575faf-5a79-4a0f-bfa9-98e0306fdf4e,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,83ac46c6-d73e-4eb0-b6bd-869fbdc8404b,fa465244-2425-487f-ae50-7944ca277956,public summary
Taka Bonerate NP-2019,Indonesia,Taka Malori Selatan,-6.89226,121.0464,exposed,atoll,pinnacle,2019,10,19,low,>10m - excellent,low,5,Protection,Zona Perlindungan Bahari,2018,,"community, local government, government, NGO",full,no take,6,571.55,"{'omnivore': 124.35, 'piscivore': 49.04, 'planktivore': 85.73, 'invertivore-mobile': 115.11, 'invertivore-sessile': 4.7, 'herbivore-macroalgae': 6.55, 'herbivore-detritivore': 186.07}","{'Gobiidae': 0.16, 'Labridae': 47.07, 'Mullidae': 46.53, 'Scaridae': 168.39, 'Siganidae': 39.64, 'Zanclidae': 11.73, 'Balistidae': 30.12, 'Blenniidae': 0.37, 'Ephippidae': 1.16, 'Haemulidae': 3.97, 'Serranidae': 17.98, 'Lethrinidae': 5.86, 'Acanthuridae': 85.59, 'Caesioinidae': 22.41, 'Nemipteridae': 18.14, 'Fistulariidae': 1.64, 'Holocentridae': 4.11, 'Monacanthidae': 0.44, 'Pinguipedidae': 3.39, 'Pomacanthidae': 1.31, 'Pomacentridae': 51.04, 'Chaetodontidae': 8.97, 'Tetraodontidae': 0.88, 'Pseudochromidae': 0.7}",,,,,0.04495,0.94229,0.76178,0.09567,-0.21961,-0.34606,1.86061334,0,0,0,0,0,0.11146383,c62cd293-48bd-4246-b773-1f8afa078838,f11afddb-09ad-44e0-ac67-97df2cc4c77a,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,83ac46c6-d73e-4eb0-b6bd-869fbdc8404b,c62cd293-48bd-4246-b773-1f8afa078838,public summary
Taka Bonerate NP-2019,Indonesia,Taka Rajuni,-6.6057,121.03266,semi-exposed,atoll,fore reef,2019,10,8,rising,>10m - excellent,low,5,Traditional Fisheries,Zona Tradisional,2018,,"community, local government, government, NGO",low,"gear restriction,size limits,species restriction",6,457.33,"{'omnivore': 69.53, 'piscivore': 116.11, 'planktivore': 96.22, 'invertivore-mobile': 43.09, 'invertivore-sessile': 7.35, 'herbivore-macroalgae': 46.32, 'herbivore-detritivore': 78.72}","{'Labridae': 34.32, 'Mullidae': 6.74, 'Scaridae': 68.9, 'Siganidae': 11.35, 'Zanclidae': 2.08, 'Apogonidae': 1.04, 'Balistidae': 2.31, 'Blenniidae': 0.21, 'Carangidae': 8.26, 'Haemulidae': 42.68, 'Serranidae': 21.11, 'Cirrhitidae': 0.14, 'Lethrinidae': 2.95, 'Acanthuridae': 89.87, 'Aulostomidae': 27.54, 'Caesioinidae': 25.39, 'Nemipteridae': 1.31, 'Synodontidae': 1.76, 'Fistulariidae': 1.54, 'Holocentridae': 22.86, 'Microdesmidae': 0.09, 'Monacanthidae': 0.07, 'Pomacanthidae': 0.33, 'Pomacentridae': 72.24, 'Chaetodontidae': 11.62, 'Tetraodontidae': 0.29, 'Pseudochromidae': 0.33}",,,Rock,Reef Slope,0.06153,0.80294,0.76178,0.10722,0.03365,-0.34274,2.066618325,0,0,79.22972107,0,0,0.191821814,a570d5f6-5b49-4687-96e5-f9e77332df3c,1c7084fc-f6e9-4a6d-a604-efa2d81464ec,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,d60be4d1-8f5c-4c16-8256-c46764fe8cda,a570d5f6-5b49-4687-96e5-f9e77332df3c,public summary
Taka Bonerate NP-2019,Indonesia,Taka Sirobe,-6.64884,121.20457,exposed,atoll,fore reef,2019,10,5,rising,>10m - excellent,moderate,5,Protection,Zona Perlindungan Bahari,2018,,"community, local government, government, NGO",full,no take,6,406.95,"{'omnivore': 47.41, 'piscivore': 37.91, 'planktivore': 148.42, 'invertivore-mobile': 90.94, 'invertivore-sessile': 26.88, 'herbivore-macroalgae': 6.63, 'herbivore-detritivore': 48.77}","{'Labridae': 16.54, 'Mullidae': 2.53, 'Scaridae': 36.13, 'Siganidae': 9.42, 'Zanclidae': 5.9, 'Balistidae': 8.79, 'Blenniidae': 0.26, 'Haemulidae': 38.27, 'Lutjanidae': 21.35, 'Serranidae': 27.32, 'Cirrhitidae': 0.79, 'Lethrinidae': 0.29, 'Ostraciidae': 1.64, 'Acanthuridae': 32.4, 'Aulostomidae': 4.78, 'Caesioinidae': 32.38, 'Nemipteridae': 1.9, 'Holocentridae': 22.53, 'Microdesmidae': 0.4, 'Pomacanthidae': 20.97, 'Pomacentridae': 105.09, 'Chaetodontidae': 12.03, 'Tetraodontidae': 5.27}",,,Coral/Algae,Sheltered Reef Slope,0.0646,0.863,0.76178,0.10616,0.03411,-0.27786,1.805426634,0,0,0,0,0,0.110742885,ca92714d-db27-412b-b133-19af225d7eb8,1b091dfc-9035-4913-9c3d-2fbea21a4d24,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,83ac46c6-d73e-4eb0-b6bd-869fbdc8404b,ca92714d-db27-412b-b133-19af225d7eb8,public summary
Taka Bonerate NP-2019,Indonesia,Taka Takere,-6.68496,121.20734,exposed,atoll,fore reef,2019,10,5,rising,>10m - excellent,low,5,Traditional Fisheries,Zona Tradisional,2018,,"community, local government, government, NGO",low,"gear restriction,size limits,species restriction",6,573.07,"{'omnivore': 45.05, 'piscivore': 84.76, 'planktivore': 92.22, 'invertivore-mobile': 207.71, 'invertivore-sessile': 11.58, 'herbivore-macroalgae': 6.31, 'herbivore-detritivore': 125.45}","{'Gobiidae': 0.09, 'Labridae': 62.39, 'Mullidae': 40.85, 'Scaridae': 105.89, 'Siganidae': 7.41, 'Zanclidae': 15.49, 'Balistidae': 4.55, 'Blenniidae': 0.47, 'Ephippidae': 42.48, 'Haemulidae': 14.36, 'Lutjanidae': 26.46, 'Serranidae': 32.19, 'Cirrhitidae': 0.39, 'Lethrinidae': 18.31, 'Acanthuridae': 46.47, 'Aulostomidae': 1.4, 'Caesioinidae': 13.49, 'Nemipteridae': 8.16, 'Synodontidae': 0.1, 'Holocentridae': 4.93, 'Microdesmidae': 0.41, 'Pinguipedidae': 0.7, 'Pomacanthidae': 3.39, 'Pomacentridae': 56.7, 'Chaetodontidae': 19.89, 'Tetraodontidae': 46.14}",,,,,0.062599999,0.900419987,0.761779989,0.103969999,-0.00288,-0.287789996,1.713963068,0,0,0,0,0,0.109378935,8a76e345-4a86-4bb9-8d26-943ff287ca83,432e770f-9021-4a17-bf1f-846233c5394d,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,d60be4d1-8f5c-4c16-8256-c46764fe8cda,8a76e345-4a86-4bb9-8d26-943ff287ca83,public summary
Taka Bonerate NP-2019,Indonesia,Tambuna Besar,-7.01067,121.20885,exposed,atoll,fore reef,2019,10,17,low,>10m - excellent,low,5,Core Zone,Zona Inti,2018,,"community, local government, government, NGO",full,no take,6,673.07,"{'omnivore': 244.49, 'piscivore': 30.05, 'planktivore': 69.64, 'invertivore-mobile': 112.09, 'invertivore-sessile': 36.2, 'herbivore-macroalgae': 8.51, 'herbivore-detritivore': 172.09}","{'Gobiidae': 0.03, 'Labridae': 43.2, 'Mullidae': 21.7, 'Scaridae': 299.79, 'Siganidae': 30.68, 'Apogonidae': 0.28, 'Balistidae': 49.77, 'Blenniidae': 0.83, 'Lutjanidae': 14.5, 'Serranidae': 13.2, 'Cirrhitidae': 0.23, 'Lethrinidae': 16.66, 'Acanthuridae': 76.9, 'Aulostomidae': 1.67, 'Nemipteridae': 20.23, 'Scorpaenidae': 0.25, 'Synodontidae': 0.2, 'Holocentridae': 7.93, 'Microdesmidae': 0.67, 'Monacanthidae': 11.26, 'Pinguipedidae': 0.31, 'Pomacanthidae': 15.85, 'Pomacentridae': 31.96, 'Chaetodontidae': 13.57, 'Tetraodontidae': 1.41, 'Pseudochromidae': 0.0}",,,Rock,Reef Crest,0.06326,0.727389995,0.761779995,0.088629999,0.04956,-0.04136,1.529576079,0,0,9.759521414,0,0,0.170227331,b2395ac8-f3e0-4458-96b7-383869f4afbb,549689cd-4a59-43eb-9633-8761359fe416,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,fcc6c699-f2f4-45b9-a176-0352a60c5a5f,b2395ac8-f3e0-4458-96b7-383869f4afbb,public summary
Taka Bonerate NP-2019,Indonesia,Tarupa Besar Selatan,-6.50876,121.1272,semi-exposed,atoll,fore reef,2019,10,6,low,>10m - excellent,moderate,5,Rehabilitation,Zona Rehabilitasi,2018,,"community, local government, government, NGO",low,periodic closure,6,847.13,"{'omnivore': 315.39, 'piscivore': 115.47, 'planktivore': 90.97, 'invertivore-mobile': 82.79, 'invertivore-sessile': 17.69, 'herbivore-macroalgae': 111.32, 'herbivore-detritivore': 113.49}","{'Gobiidae': 0.37, 'Labridae': 23.74, 'Mullidae': 21.65, 'Scaridae': 301.06, 'Siganidae': 144.48, 'Zanclidae': 27.34, 'Apogonidae': 1.5, 'Balistidae': 0.2, 'Blenniidae': 0.34, 'Haemulidae': 0.56, 'Lutjanidae': 4.81, 'Muraenidae': 4.11, 'Scombridae': 21.48, 'Serranidae': 4.96, 'Cirrhitidae': 0.78, 'Lethrinidae': 6.24, 'Acanthuridae': 78.94, 'Aulostomidae': 56.65, 'Caesioinidae': 21.69, 'Nemipteridae': 6.99, 'Synodontidae': 3.92, 'Fistulariidae': 16.83, 'Microdesmidae': 0.06, 'Monacanthidae': 0.46, 'Pinguipedidae': 3.17, 'Pomacanthidae': 11.59, 'Pomacentridae': 59.76, 'Chaetodontidae': 14.84, 'Tetraodontidae': 0.98, 'Platycephalidae': 7.63, 'Pseudochromidae': 0.01}",,,Coral/Algae,Sheltered Reef Slope,0.06798,0.802940004,0.761780004,0.111190001,0.08259,-0.201350001,2.001918402,0,0,96.18452879,0,0,0.192928423,926be3a5-5e44-4810-8a69-2798aa107720,8f59063f-04ce-4004-b0c8-c6591e6cfb81,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,cb64adad-91ca-4ae1-80d6-4f8b3249f5f1,926be3a5-5e44-4810-8a69-2798aa107720,public summary
Taka Bonerate NP-2019,Indonesia,Tarupa Kecil,-6.45167,121.13815,exposed,atoll,fore reef,2019,10,11,low,>10m - excellent,low,5,Protection,Zona Perlindungan Bahari,2018,,"community, local government, government, NGO",full,no take,6,609.28,"{'omnivore': 86.39, 'piscivore': 74.86, 'planktivore': 180.25, 'invertivore-mobile': 185.99, 'invertivore-sessile': 6.56, 'herbivore-macroalgae': 4.69, 'herbivore-detritivore': 70.54}","{'Labridae': 43.55, 'Mullidae': 50.45, 'Scaridae': 72.36, 'Siganidae': 0.81, 'Zanclidae': 21.81, 'Apogonidae': 0.06, 'Balistidae': 32.01, 'Blenniidae': 0.25, 'Haemulidae': 49.21, 'Lutjanidae': 12.92, 'Serranidae': 5.93, 'Lethrinidae': 8.63, 'Ostraciidae': 1.29, 'Acanthuridae': 89.41, 'Aulostomidae': 43.13, 'Caesioinidae': 21.8, 'Nemipteridae': 3.08, 'Scorpaenidae': 1.21, 'Fistulariidae': 15.82, 'Holocentridae': 46.21, 'Monacanthidae': 0.14, 'Pomacanthidae': 2.35, 'Pomacentridae': 61.15, 'Chaetodontidae': 17.03, 'Tetraodontidae': 8.51, 'Pseudochromidae': 0.16}",,,Rock,Sheltered Reef Slope,0.07044,1.014009999,0.761779999,0.1141,0.02477,-0.23838,2.038047053,0,0,64.27397626,0,0,0.189466282,f58b17c7-359d-4a59-818a-35da8be9300d,7483b980-3306-41cd-a56d-0d208ff124ab,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,83ac46c6-d73e-4eb0-b6bd-869fbdc8404b,f58b17c7-359d-4a59-818a-35da8be9300d,public summary
Taka Bonerate NP-2019,Indonesia,Tarupa Kecil Barat,-6.44962,121.07067,exposed,atoll,fore reef,2019,10,6,rising,>10m - excellent,low,5,Utility / Tourism,Zona Pemanfaatan,2018,,"community, local government, government, NGO",low,no take,6,831.85,"{'omnivore': 73.66, 'piscivore': 148.42, 'planktivore': 247.06, 'invertivore-mobile': 197.96, 'invertivore-sessile': 8.82, 'herbivore-macroalgae': 5.67, 'herbivore-detritivore': 150.27}","{'Labridae': 63.86, 'Mullidae': 33.15, 'Scaridae': 150.08, 'Siganidae': 14.08, 'Zanclidae': 74.05, 'Apogonidae': 5.61, 'Balistidae': 67.59, 'Blenniidae': 0.91, 'Carangidae': 12.99, 'Dasyatidae': 0.86, 'Lutjanidae': 12.08, 'Muraenidae': 8.56, 'Serranidae': 28.57, 'Cirrhitidae': 0.96, 'Ostraciidae': 5.03, 'Acanthuridae': 19.01, 'Aulostomidae': 5.37, 'Caesioinidae': 0.94, 'Nemipteridae': 6.97, 'Scorpaenidae': 22.66, 'Synodontidae': 0.37, 'Fistulariidae': 71.82, 'Holocentridae': 38.78, 'Microdesmidae': 1.62, 'Monacanthidae': 1.61, 'Pomacanthidae': 2.88, 'Pomacentridae': 160.36, 'Chaetodontidae': 20.75, 'Tetraodontidae': 0.31, 'Pseudochromidae': 0.03}",,,,,0.07106,1.01401,0.76178,0.11808,0.03031,-0.2478,2.129749204,0,0,54.65938043,0,0,0.189042431,1a2a0074-4a42-4323-9130-5ed27f4fe2ea,b1c3adc5-5155-447d-aabd-9dd6314cf1ff,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,b26c5309-c104-441a-a8b8-cfa2bcbb85dc,1a2a0074-4a42-4323-9130-5ed27f4fe2ea,public summary
