project_name,country_name,site_name,latitude,longitude,reef_exposure,reef_type,reef_zone,sample_date_year,sample_date_month,sample_date_day,tide_name,visibility_name,current_name,depth_avg,management_name,management_name_secondary,management_est_year,management_size,management_parties,management_compliance,management_rules,sample_unit_count,biomass_kgha_avg,biomass_kgha_by_trophic_group_avg,biomass_kgha_by_fish_family_avg,site_notes,management_notes,aca_benthic,aca_geomorphic,beyer_score,beyer_scorecn,beyer_scorecy,beyer_scorepfc,beyer_scoreth,beyer_scoretr,andrello_grav_nc,andrello_sediment,andrello_nutrient,andrello_pop_count,andrello_num_ports,andrello_reef_value,andrello_cumul_score,id,site_id,project_id,project_notes,contact_link,tags,country_id,management_id,sample_event_id,data_policy_beltfish
Taka Bonerate 2015,Indonesia,Taka Kayu Bulan Barat,-6.770354966,121.041817,semi-exposed,fringing,fore reef,2015,4,18,,>10m - excellent,,5.5,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,6,255.21,"{'omnivore': 96.3, 'piscivore': 24.35, 'planktivore': 26.95, 'invertivore-mobile': 66.57, 'invertivore-sessile': 6.16, 'herbivore-macroalgae': 1.62, 'herbivore-detritivore': 33.26}","{'Gobiidae': 0.17, 'Labridae': 19.41, 'Mullidae': 4.19, 'Scaridae': 21.66, 'Siganidae': 0.56, 'Zanclidae': 2.23, 'Apogonidae': 2.97, 'Balistidae': 0.8, 'Blenniidae': 0.04, 'Haemulidae': 2.5, 'Lutjanidae': 10.66, 'Serranidae': 3.98, 'Diodontidae': 5.97, 'Lethrinidae': 14.57, 'Acanthuridae': 37.83, 'Nemipteridae': 18.45, 'Holocentridae': 6.84, 'Microdesmidae': 0.04, 'Monacanthidae': 1.2, 'Pinguipedidae': 0.42, 'Pomacanthidae': 2.16, 'Pomacentridae': 88.46, 'Chaetodontidae': 8.36, 'Tetraodontidae': 1.41, 'Pseudochromidae': 0.35}","Reef Zone , Reef Type , Exposure belum sesuai",,Rock,Reef Slope,0.047459999,0.994129986,0.761779989,0.100289999,-0.184049997,-0.514379993,1.92644671,0,0,67.43714811,0,0,0.188654256,0b657d5d-c7af-43d1-ab1a-693c952d0eed,799f041d-8378-46ba-9e38-cb066f4ee183,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,0b657d5d-c7af-43d1-ab1a-693c952d0eed,public summary
Taka Bonerate 2015,Indonesia,Taka Kayu Bulan Selatan,-6.774830986,121.063497,semi-exposed,fringing,fore reef,2015,4,18,,>10m - excellent,,5,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,6,325.12,"{'omnivore': 83.59, 'piscivore': 10.31, 'planktivore': 97.03, 'invertivore-mobile': 39.91, 'invertivore-sessile': 3.76, 'herbivore-macroalgae': 0.81, 'herbivore-detritivore': 89.71}","{'Labridae': 28.37, 'Mullidae': 2.75, 'Scaridae': 62.08, 'Siganidae': 3.13, 'Zanclidae': 1.61, 'Dasyatidae': 7.47, 'Ephippidae': 1.54, 'Haemulidae': 3.71, 'Lutjanidae': 3.83, 'Serranidae': 0.53, 'Lethrinidae': 1.96, 'Ostraciidae': 0.26, 'Acanthuridae': 41.62, 'Caesioinidae': 38.3, 'Nemipteridae': 10.74, 'Scorpaenidae': 0.12, 'Microdesmidae': 0.04, 'Pomacanthidae': 2.83, 'Pomacentridae': 107.52, 'Chaetodontidae': 6.32, 'Tetraodontidae': 0.31, 'Pseudochromidae': 0.08}","Reef Zone , Reef Type , Exposure belum sesuai",,Rock,Shallow Lagoon,0.04385,0.99413,0.76178,0.10011,-0.22622,-0.52551,1.866587561,0,0,0,0,0,0.111551512,877fff55-7ba8-418f-82e6-91a11a18c939,3b1761fb-0f40-4134-a4fd-8ff197002fe5,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,877fff55-7ba8-418f-82e6-91a11a18c939,public summary
Taka Bonerate 2015,Indonesia,Taka Kayu Bulan Utara,-6.75829,121.05997,semi-exposed,atoll,fore reef,2015,4,18,,>10m - excellent,,5,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,6,517.31,"{'omnivore': 149.09, 'piscivore': 59.02, 'planktivore': 98.5, 'invertivore-mobile': 133.16, 'invertivore-sessile': 4.12, 'herbivore-macroalgae': 13.25, 'herbivore-detritivore': 60.18}","{'Gobiidae': 1.03, 'Labridae': 34.73, 'Mullidae': 5.63, 'Scaridae': 41.83, 'Siganidae': 4.96, 'Zanclidae': 7.89, 'Apogonidae': 1.92, 'Blenniidae': 0.13, 'Carangidae': 5.31, 'Dasyatidae': 2.36, 'Ephippidae': 2.25, 'Haemulidae': 53.4, 'Kyphosidae': 13.25, 'Lutjanidae': 16.53, 'Serranidae': 8.78, 'Diodontidae': 12.35, 'Lethrinidae': 26.79, 'Ostraciidae': 4.01, 'Acanthuridae': 99.37, 'Caesioinidae': 20.91, 'Nemipteridae': 26.87, 'Synodontidae': 0.24, 'Holocentridae': 4.77, 'Microdesmidae': 0.34, 'Monacanthidae': 1.43, 'Pomacanthidae': 4.37, 'Pomacentridae': 109.51, 'Chaetodontidae': 6.18, 'Pseudochromidae': 0.19}",,,Rock,Reef Crest,0.04385,0.99413,0.76178,0.10011,-0.22622,-0.52551,1.866587561,0,0,0,0,0,0.111551512,82021b16-7938-4890-8ff1-fefd9ab7dd3b,0bdbb09f-4d9f-4638-ae1f-5d4dfe006f64,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,82021b16-7938-4890-8ff1-fefd9ab7dd3b,public summary
Taka Bonerate 2015,Indonesia,Taka Kumai Barat,-6.87341,121.1457,sheltered,atoll,fore reef,2015,4,25,,>10m - excellent,,5,Core Zone,Zona Inti,2015,,"community, local government, government, NGO",full,no take,6,381.3,"{'omnivore': 91.14, 'piscivore': 16.81, 'planktivore': 86.89, 'invertivore-mobile': 110.26, 'invertivore-sessile': 10.65, 'herbivore-macroalgae': 0.25, 'herbivore-detritivore': 65.31}","{'Labridae': 32.42, 'Mullidae': 8.45, 'Scaridae': 50.65, 'Siganidae': 2.82, 'Apogonidae': 0.16, 'Balistidae': 1.93, 'Blenniidae': 0.19, 'Ephippidae': 3.15, 'Haemulidae': 3.18, 'Lutjanidae': 6.34, 'Plotosidae': 0.03, 'Serranidae': 3.8, 'Lethrinidae': 35.85, 'Acanthuridae': 46.65, 'Caesioinidae': 12.55, 'Nemipteridae': 28.92, 'Synodontidae': 0.69, 'Holocentridae': 0.38, 'Monacanthidae': 3.28, 'Pinguipedidae': 1.17, 'Pomacanthidae': 3.59, 'Pomacentridae': 107.17, 'Chaetodontidae': 17.09, 'Tetraodontidae': 9.08, 'Pseudochromidae': 1.77}",,,Rock,Outer Reef Flat,0.04859,0.94229,0.76178,0.09543,-0.1697,-0.37101,1.750330441,0,0,0,0,0,0.109973229,79d61c42-1448-4adc-881f-df3f0b06e3b7,b629a109-20c6-44cb-bd05-c7eaba5999f5,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,b7076414-295a-45e2-a423-b7051100d687,79d61c42-1448-4adc-881f-df3f0b06e3b7,public summary
Taka Bonerate 2015,Indonesia,Taka Kumai Selatan,-6.873409962,121.145699,semi-exposed,fringing,fore reef,2015,4,26,,>10m - excellent,,5,Protection,Zona Perlindungan Bahari,2015,,"community, local government, government, NGO",full,no take,6,364.96,"{'omnivore': 94.13, 'piscivore': 23.22, 'planktivore': 82.0, 'invertivore-mobile': 81.51, 'invertivore-sessile': 6.41, 'herbivore-macroalgae': 2.29, 'herbivore-detritivore': 75.41}","{'Labridae': 30.12, 'Mullidae': 6.69, 'Scaridae': 64.51, 'Siganidae': 2.83, 'Zanclidae': 5.08, 'Apogonidae': 8.24, 'Balistidae': 0.85, 'Blenniidae': 0.04, 'Haemulidae': 2.63, 'Lutjanidae': 1.75, 'Serranidae': 2.48, 'Lethrinidae': 22.04, 'Ostraciidae': 0.18, 'Acanthuridae': 51.06, 'Caesioinidae': 7.15, 'Nemipteridae': 7.56, 'Holocentridae': 0.47, 'Microdesmidae': 0.24, 'Monacanthidae': 3.96, 'Pinguipedidae': 0.58, 'Pomacanthidae': 4.58, 'Pomacentridae': 111.66, 'Chaetodontidae': 7.37, 'Tetraodontidae': 21.8, 'Pseudochromidae': 1.1}","Reef Zone , Reef Type , Exposure belum sesuai",,Rock,Outer Reef Flat,0.04859,0.94229,0.76178,0.09543,-0.1697,-0.37101,1.750330441,0,0,0,0,0,0.109973229,d3dc5a0f-79ea-43eb-bba7-a81452be980c,c1fe639a-add5-4e52-ba0a-a56dd36708ef,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,02479d18-b7bc-406d-ae03-1f84c0e24f04,d3dc5a0f-79ea-43eb-bba7-a81452be980c,public summary
Taka Bonerate 2015,Indonesia,Taka Kumai Utara,-6.89657704,121.150273,semi-exposed,fringing,fore reef,2015,4,25,,>10m - excellent,,5,Core Zone,Zona Inti,2015,,"community, local government, government, NGO",full,no take,6,377.25,"{'omnivore': 40.09, 'piscivore': 38.81, 'planktivore': 200.3, 'invertivore-mobile': 41.18, 'invertivore-sessile': 11.14, 'herbivore-detritivore': 45.74}","{'Labridae': 38.92, 'Mullidae': 5.59, 'Scaridae': 43.5, 'Siganidae': 3.88, 'Apogonidae': 4.32, 'Balistidae': 3.32, 'Blenniidae': 0.04, 'Lutjanidae': 19.14, 'Serranidae': 9.42, 'Lethrinidae': 2.47, 'Acanthuridae': 24.91, 'Caesioinidae': 125.39, 'Nemipteridae': 12.84, 'Syngnathidae': 0.07, 'Holocentridae': 0.63, 'Monacanthidae': 0.46, 'Pinguipedidae': 0.58, 'Pomacanthidae': 6.09, 'Pomacentridae': 54.72, 'Chaetodontidae': 16.06, 'Tetraodontidae': 3.34, 'Pseudochromidae': 1.57}","Reef Zone , Reef Type , Exposure belum sesuai",,Coral/Algae,Sheltered Reef Slope,0.0503,0.91038,0.76178,0.09532,-0.14117,-0.33595,1.698375136,0,0,0,0,0,0.109161354,1bd15902-a9b7-440f-8e13-42b23eacd14b,b230b9c3-cdff-4e09-967d-28ff8bb3f3f2,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,b7076414-295a-45e2-a423-b7051100d687,1bd15902-a9b7-440f-8e13-42b23eacd14b,public summary
Taka Bonerate 2015,Indonesia,Taka Lamongan,-6.542506004,121.234578,semi-exposed,fringing,fore reef,2015,4,11,,>10m - excellent,,5,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,6,393.34,"{'omnivore': 51.42, 'piscivore': 58.95, 'planktivore': 180.78, 'invertivore-mobile': 56.7, 'invertivore-sessile': 2.37, 'herbivore-macroalgae': 4.32, 'herbivore-detritivore': 38.81}","{'Labridae': 40.66, 'Mullidae': 3.05, 'Scaridae': 37.83, 'Siganidae': 2.79, 'Zanclidae': 0.56, 'Apogonidae': 0.17, 'Balistidae': 26.4, 'Blenniidae': 0.11, 'Carangidae': 20.3, 'Dasyatidae': 10.56, 'Haemulidae': 9.09, 'Lutjanidae': 7.09, 'Plotosidae': 7.56, 'Serranidae': 14.58, 'Cirrhitidae': 0.26, 'Lethrinidae': 0.78, 'Ostraciidae': 0.29, 'Acanthuridae': 46.61, 'Aulostomidae': 8.9, 'Caesioinidae': 67.43, 'Nemipteridae': 1.97, 'Scorpaenidae': 0.8, 'Holocentridae': 7.48, 'Microdesmidae': 0.3, 'Monacanthidae': 2.19, 'Pomacanthidae': 0.98, 'Pomacentridae': 64.47, 'Chaetodontidae': 8.48, 'Tetraodontidae': 0.48, 'Pseudochromidae': 1.19}","Reef Zone , Reef Type , Exposure belum sesuai",,Coral/Algae,Outer Reef Flat,0.05798,0.863,0.76178,0.11054,-0.0506,-0.28503,1.887417389,0,0,0,0,0,0.111863272,e2d872f2-c305-43eb-9b6a-cef470b11b4b,b434d322-fa88-4337-99aa-fedd19c47f5e,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,e2d872f2-c305-43eb-9b6a-cef470b11b4b,public summary
Taka Bonerate 2015,Indonesia,Taka Lasalimu,-6.5849,121.18877,exposed,atoll,fore reef,2015,4,7,,>10m - excellent,,6,Protection,Zona Perlindungan Bahari,2015,,"community, local government, government, NGO",full,no take,6,494.76,"{'omnivore': 109.96, 'piscivore': 58.41, 'planktivore': 203.76, 'invertivore-mobile': 52.14, 'invertivore-sessile': 3.48, 'herbivore-macroalgae': 15.36, 'herbivore-detritivore': 51.66}","{'Labridae': 9.89, 'Mullidae': 10.49, 'Scaridae': 92.1, 'Zanclidae': 7.25, 'Apogonidae': 0.6, 'Balistidae': 182.01, 'Lutjanidae': 25.32, 'Muraenidae': 8.56, 'Serranidae': 33.8, 'Cirrhitidae': 0.21, 'Lethrinidae': 2.33, 'Acanthuridae': 62.51, 'Nemipteridae': 2.3, 'Scorpaenidae': 1.45, 'Synodontidae': 0.24, 'Holocentridae': 4.48, 'Monacanthidae': 0.56, 'Pomacanthidae': 2.45, 'Pomacentridae': 32.45, 'Chaetodontidae': 15.48, 'Tetraodontidae': 0.29, 'Pseudochromidae': 0.03}",,,Rock,Outer Reef Flat,0.066839999,0.862999988,0.761779989,0.108649998,0.054419999,-0.252069997,1.904122803,0,0,0,0,0,0.112051625,5a99bf0e-afe7-4c9e-b72c-7ea254c5cf14,8502ad6a-5b21-486c-b4c9-9deb60a37e84,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,02479d18-b7bc-406d-ae03-1f84c0e24f04,5a99bf0e-afe7-4c9e-b72c-7ea254c5cf14,public summary
Taka Bonerate 2015,Indonesia,Taka Malori Selatan,-6.89226,121.0464,exposed,atoll,pinnacle,2015,4,19,,>10m - excellent,,7,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,3,657.26,"{'omnivore': 202.47, 'piscivore': 45.96, 'planktivore': 155.42, 'invertivore-mobile': 104.78, 'invertivore-sessile': 44.79, 'herbivore-macroalgae': 29.91, 'herbivore-detritivore': 73.93}","{'Labridae': 80.22, 'Mullidae': 1.3, 'Scaridae': 68.55, 'Siganidae': 7.83, 'Zanclidae': 9.19, 'Balistidae': 55.12, 'Haemulidae': 5.27, 'Lutjanidae': 8.21, 'Serranidae': 20.78, 'Lethrinidae': 9.09, 'Ostraciidae': 0.22, 'Acanthuridae': 110.58, 'Caesioinidae': 11.31, 'Nemipteridae': 42.56, 'Holocentridae': 11.91, 'Monacanthidae': 1.75, 'Pomacanthidae': 3.27, 'Pomacentridae': 160.11, 'Chaetodontidae': 45.46, 'Tetraodontidae': 4.52}",,,,,0.04495,0.94229,0.76178,0.09567,-0.21961,-0.34606,1.86061334,0,0,0,0,0,0.11146383,0ed76bba-e40a-45e2-8616-bb32aa084d7c,4a628360-7176-4351-a449-ab68845b52ad,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,0ed76bba-e40a-45e2-8616-bb32aa084d7c,public summary
Taka Bonerate 2015,Indonesia,Taka Malori Utara,-6.891774042,121.044765,semi-exposed,fringing,fore reef,2015,4,19,,>10m - excellent,,3,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,3,253.26,"{'omnivore': 35.8, 'piscivore': 24.05, 'planktivore': 88.15, 'invertivore-mobile': 47.88, 'invertivore-sessile': 26.39, 'herbivore-macroalgae': 1.62, 'herbivore-detritivore': 29.37}","{'Labridae': 44.3, 'Scaridae': 15.63, 'Siganidae': 4.08, 'Zanclidae': 2.75, 'Apogonidae': 3.63, 'Lutjanidae': 6.41, 'Serranidae': 6.8, 'Lethrinidae': 26.23, 'Ostraciidae': 0.51, 'Acanthuridae': 26.53, 'Holocentridae': 3.18, 'Monacanthidae': 0.31, 'Pomacanthidae': 1.14, 'Pomacentridae': 85.27, 'Chaetodontidae': 25.59, 'Tetraodontidae': 0.91}","Reef Zone , Reef Type , Exposure belum sesuai",,,,0.04495,0.94229,0.76178,0.09567,-0.21961,-0.34606,1.86061334,0,0,0,0,0,0.11146383,0bf88c46-af53-4b29-8d3b-dd9e4b217433,a7b0e738-baa6-4265-8e8f-2968c531b547,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,0bf88c46-af53-4b29-8d3b-dd9e4b217433,public summary
Taka Bonerate 2015,Indonesia,Taka Rajuni,-6.6057,121.03266,semi-exposed,atoll,fore reef,2015,4,14,,>10m - excellent,,5.5,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,6,459.42,"{'omnivore': 95.98, 'piscivore': 119.98, 'planktivore': 73.33, 'invertivore-mobile': 42.28, 'invertivore-sessile': 7.46, 'herbivore-macroalgae': 3.04, 'herbivore-detritivore': 117.36}","{'Labridae': 43.85, 'Mullidae': 1.03, 'Scaridae': 127.14, 'Siganidae': 0.76, 'Apogonidae': 0.09, 'Balistidae': 1.34, 'Dasyatidae': 12.08, 'Haemulidae': 10.9, 'Lutjanidae': 7.46, 'Serranidae': 3.22, 'Ostraciidae': 0.26, 'Acanthuridae': 70.65, 'Aulostomidae': 10.25, 'Caesioinidae': 6.8, 'Synodontidae': 0.28, 'Fistulariidae': 80.05, 'Holocentridae': 1.72, 'Microdesmidae': 0.06, 'Pomacanthidae': 0.88, 'Pomacentridae': 60.41, 'Priacanthidae': 3.42, 'Chaetodontidae': 16.07, 'Tetraodontidae': 0.57, 'Pseudochromidae': 0.14}",,,Rock,Reef Slope,0.06153,0.80294,0.76178,0.10722,0.03365,-0.34274,2.066618325,0,0,79.22972107,0,0,0.191821814,cd04bf06-b864-4e4b-b61f-8bd6e460473c,6ac0b02d-e8c0-41ab-a90d-60a2b8a14f43,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,cd04bf06-b864-4e4b-b61f-8bd6e460473c,public summary
Taka Bonerate 2015,Indonesia,Taka Sirobe,-6.64884,121.20457,exposed,atoll,fore reef,2015,4,7,,>10m - excellent,,6.5,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,6,826.77,"{'omnivore': 105.96, 'piscivore': 107.72, 'planktivore': 508.41, 'invertivore-mobile': 52.21, 'invertivore-sessile': 10.51, 'herbivore-macroalgae': 11.91, 'herbivore-detritivore': 30.06}","{'Labridae': 33.26, 'Mullidae': 3.18, 'Scaridae': 24.32, 'Siganidae': 3.29, 'Zanclidae': 2.22, 'Apogonidae': 3.26, 'Balistidae': 258.65, 'Blenniidae': 0.03, 'Carangidae': 40.57, 'Ephippidae': 14.01, 'Lutjanidae': 21.58, 'Serranidae': 32.18, 'Lethrinidae': 3.82, 'Acanthuridae': 137.03, 'Aulostomidae': 13.48, 'Caesioinidae': 2.26, 'Nemipteridae': 2.52, 'Scorpaenidae': 2.62, 'Holocentridae': 68.11, 'Microdesmidae': 0.47, 'Pinguipedidae': 0.29, 'Pomacanthidae': 5.66, 'Pomacentridae': 139.16, 'Chaetodontidae': 13.62, 'Tetraodontidae': 0.4, 'Pseudochromidae': 0.8}",,,Coral/Algae,Sheltered Reef Slope,0.0646,0.863,0.76178,0.10616,0.03411,-0.27786,1.805426634,0,0,0,0,0,0.110742885,c29397c0-393a-43ec-9751-912d65f0c766,81d56120-d654-40e9-8204-7f2a5dc87f04,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,c29397c0-393a-43ec-9751-912d65f0c766,public summary
Taka Bonerate 2015,Indonesia,Taka Taburi,-6.843416998,121.286401,semi-exposed,fringing,fore reef,2015,4,23,,>10m - excellent,,5,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,6,314.16,"{'omnivore': 121.2, 'piscivore': 25.72, 'planktivore': 54.34, 'invertivore-mobile': 30.48, 'invertivore-sessile': 4.57, 'herbivore-macroalgae': 1.9, 'herbivore-detritivore': 75.95}","{'Labridae': 22.79, 'Mullidae': 1.02, 'Scaridae': 64.35, 'Siganidae': 1.51, 'Balistidae': 5.37, 'Blenniidae': 0.08, 'Dasyatidae': 3.57, 'Lutjanidae': 2.29, 'Serranidae': 21.05, 'Cirrhitidae': 1.08, 'Lethrinidae': 2.33, 'Acanthuridae': 100.23, 'Nemipteridae': 1.41, 'Synodontidae': 0.35, 'Holocentridae': 5.02, 'Microdesmidae': 0.04, 'Monacanthidae': 0.46, 'Pomacanthidae': 4.08, 'Pomacentridae': 69.07, 'Chaetodontidae': 7.0, 'Tetraodontidae': 0.15, 'Pseudochromidae': 0.92}","Reef Zone , Reef Type , Exposure belum sesuai",,Sand,Deep Lagoon,0.06187,0.91038,0.76178,0.09725,-0.01174,-0.27591,1.584830886,0,0,0,0,0,0.107371984,41c9741c-d17a-411c-b8bb-c50885589ceb,02d8b0a9-0cdd-4778-867f-2a0355a1963d,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,41c9741c-d17a-411c-b8bb-c50885589ceb,public summary
